cluster_id,media_type,media_subtypes,language,content,content_normalized,length,number_of_authors,years_recycled,engagement_counts,qwen_family,qwen_subclass,gpt5mini_family,gpt5mini_subclass,sonnet_family,sonnet_subclass,plurality_family,plurality_subclass
12233587553073396383,media,photo,fr,🏳 Abû Idrîs Al-Khawlâny رحمه الله :  «Un coeur pur dans un vêtement sale est meilleur qu'un coeur sale dans un vêtement propre»  ✒ Al-hilyah 5/122 ▶ https://t.co/H1CKrxglZQ https://t.co/Q9OXLOFxU5,abû idrîs al khawlâny رحمه الله un coeur pur dans un vêtement sale est meilleur qu un coeur sale dans un vêtement propre al hilyah 5 122,196,3,"[2018, 2020, 2022]","[77, 60, 196]",borrowed,scripture_quote,borrowed,secular_quote,borrowed,scripture_quote,borrowed,scripture_quote
1381880766308212143,media,photo,fr,« C’est l’incertitude qui nous charme Tout devient merveilleux dans la brume. » Oscar Wilde https://t.co/1S63mv17Ib,c est l incertitude qui nous charme tout devient merveilleux dans la brume oscar wilde,115,3,"[2018, 2020]","[145, 174, 312]",borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
580578510758021709,text,,fr,"Le Prophète ﷺ a dit :   « Un homme sera étonné de voir le rang élevé qu’il a atteint au Paradis, car il ne s’y attendait pas, il dira : Ô Seigneur comment se fait-il que j’aie obtenu tout cela? On lui dira : tu l’as obtenu car ton enfant a demandé pardon pour toi """,le prophète ﷺ a dit un homme sera étonné de voir le rang élevé qu il a atteint au paradis car il ne s y attendait pas il dira ô seigneur comment se fait il que j aie obtenu tout cela on lui dira tu l as obtenu car ton enfant a demandé pardon pour toi,265,3,"[2019, 2020]","[760, 907, 71]",borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote
8884281572185087180,text,,fr,Pendant un fou rire : Je rigole  J’arrête  J’entends mon pote rire  Je rigole pendant 1semaine,pendant un fou rire je rigole j arrête j entends mon pote rire je rigole pendant 1semaine,94,3,[2019],"[3906, 1303, 544]",expression,everyday_reflection,expression,everyday_reflection,expression,constructed_joke,expression,everyday_reflection
6779337497195961022,media,photo,fr,"Le Messager d’Allah ﷺ a dit :  « Celui qui possède un chien, verra diminuer chaque jour la récompense de ses bonnes actions d’un qirat (carat), sauf si ce chien est destiné pour la garde des champs ou des troupeaux. »  [Sahih al-Bukhari 2322] https://t.co/IRzQQlDMXo",le messager d allah ﷺ a dit celui qui possède un chien verra diminuer chaque jour la récompense de ses bonnes actions d un qirat carat sauf si ce chien est destiné pour la garde des champs ou des troupeaux sahih al bukhari 2322,266,3,"[2019, 2020, 2021]","[279, 625, 142]",borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote
9174009323352355320,media,video,fr,J’ai aimé mon frère plus que ma vie comme me l’a appris mon père https://t.co/rwTofKerVy,j ai aimé mon frère plus que ma vie comme me l a appris mon père,88,3,"[2019, 2020]","[180, 311, 2236, 3751]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
5467564553031873645,text,,fr,"Imagine t’es en couple et tu zappes tes amis, wsh la honte",imagine t es en couple et tu zappes tes amis wsh la honte,58,3,"[2020, 2021]","[78438, 48170, 635]",expression,everyday_reflection,,,expression,everyday_reflection,expression,everyday_reflection
15489998317797460597,media,photo,fr,Le Prophète ﷺ a dit :  « L’Islam est bâti sur cinq choses :  — Sur le fait d’unifier Allah  — D’accomplir la prière  — De s’acquitter de la zakat  — De jeûner le Ramadan  — De faire le pèlerinage ».  🔗(Rapporté par Mouslim dans son Sahih n°16) https://t.co/RxAn2Jtcts,le prophète ﷺ a dit l islam est bâti sur cinq choses sur le fait d unifier allah d accomplir la prière de s acquitter de la zakat de jeûner le ramadan de faire le pèlerinage rapporté par mouslim dans son sahih n 16,267,3,"[2020, 2022]","[2485, 1081, 131, 1660, 2692, 725]",borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote
3029054620043435026,media,photo,fr,a cause dtoi depui ttal jsouri solo mes shabs ils mdise kesta gro t fou mdr c a cause dta rass sa! https://t.co/JkSDsuZzh7,a cause dtoi depui ttal jsouri solo mes shabs ils mdise kesta gro t fou mdr c a cause dta rass sa,122,3,"[2020, 2021]","[668, 10817, 4021]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
1115477173013335987,text,,fr,"{ Et ne dis jamais, à propos d'une chose: « Je la ferai sûrement demain », sans ajouter: « Si Allah le veut »...} S18.V23/24",et ne dis jamais à propos d une chose je la ferai sûrement demain sans ajouter si allah le veut s18 v23 24,124,3,"[2020, 2021, 2022]","[591, 2599, 155, 208, 395]",borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote
8018933049968840445,media,photo,fr,A tout le monde A tout mes amis Je vous aime Je dois partir https://t.co/lFJrrnMjCe,a tout le monde a tout mes amis je vous aime je dois partir,83,3,"[2021, 2022]","[331, 188, 2382]",borrowed,song_lyric,borrowed,song_lyric,borrowed,song_lyric,borrowed,song_lyric
7667353118966029198,media,photo,fr,📌Thread des citations les plus misogynes des hommes qui ont fait l'Histoire:  Spoiler: C'est pas très jolie.  J'alimenterais ce Thread au fur et à mesure de mes découvertes. https://t.co/zyr1o9QRIW,thread des citations les plus misogynes des hommes qui ont fait l histoire spoiler c est pas très jolie j alimenterais ce thread au fur et à mesure de mes découvertes,197,3,"[2021, 2022]","[1701, 2137, 76]",assertion,personal_announcement,assertion,commentary_news,assertion,personal_announcement,assertion,personal_announcement
2838532675678066109,text,,fr,"On se follow pour cette journée. Objectif 1k🇭🇹 abonnés 2k🇨🇩🌼 3k🇨🇬🌼🌼 4k🇨🇲🌼🌼🌼 5k🇫🇷🌼🌼🌼🌼 6k🇮🇪🌼🌼🌼🌼🌼 7k🇸🇳🌼🌼🌼🌼🌼🌼 8k🇿🇦🌼🌼🌼🌼🌼🌼🌻 Follow moi, je te follow back  🔄Retweet ⤵️Commente  ↔️Follow ceux qui commentent et vis versa.Follow .",on se follow pour cette journée objectif 1k abonnés 2k 3k 4k 5k 6k 7k 8k follow moi je te follow back retweet commente follow ceux qui commentent et vis versa follow,220,3,"[2021, 2022]","[112, 109, 82, 81, 88, 148, 60]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
8101735483174392097,text,,fr,Si votre intuition vous dit qu’il y a quelque chose de bizarre eh bah c’est qu’il y a quelque chose de bizarre ..,si votre intuition vous dit qu il y a quelque chose de bizarre eh bah c est qu il y a quelque chose de bizarre,113,3,"[2021, 2022]","[21235, 18767, 524]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
6793000620595686637,text,,fr,‘Umar Ibn Al-Khattab رضي الله عنه a dit :  « Aucune quantité de culpabilité ne peut changer le passé et aucune quantité d'inquiétude ne peut changer l'avenir. »  📚 Kitab Al-Asma Wa-s-Sifaat page 243.,umar ibn al khattab رضي الله عنه a dit aucune quantité de culpabilité ne peut changer le passé et aucune quantité d inquiétude ne peut changer l avenir kitab al asma wa s sifaat page 243,199,3,[2022],"[840, 618, 58, 682, 952, 273]",borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote,borrowed,scripture_quote
4748579357170401947,text,,fr,Tout ce qui en vaut la peine mérite de la patience ne l'oubliez pas,tout ce qui en vaut la peine mérite de la patience ne l oubliez pas,67,3,[2022],"[1050, 5449, 3457]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
15508292941109055186,media,photo,fr,"Quand on était petit, à la cantine on s'est déjà tous amusé à regarder notre ""age"" dans les verres Duralex http://t.co/4qzQpDy3",quand on était petit à la cantine on s est déjà tous amusé à regarder notre age dans les verres duralex,127,5,"[2012, 2014, 2015, 2016]","[611, 3032, 911, 137, 138, 197, 295, 298, 274, 105, 221, 72, 309, 317, 120, 293, 155, 174, 267, 50]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
1881024538944944372,text,,fr,"Un jour, j'ai eu des trucs à faire, alors j'ai inventé la flemme.",un jour j ai eu des trucs à faire alors j ai inventé la flemme,65,5,"[2012, 2014, 2017, 2018, 2020]","[1514, 261, 66, 2571, 3199, 20269, 27366]",expression,constructed_joke,expression,aphorism,expression,constructed_joke,expression,constructed_joke
8810138334972685122,text,,fr,Vous avez plus de chance d'être frappé par la foudre que de gagner au Loto.,vous avez plus de chance d être frappé par la foudre que de gagner au loto,75,4,"[2012, 2016, 2018, 2021]","[51, 205, 514, 1243, 96, 1334, 760]",assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia
16545425778820671763,text,,fr,"La peau blanche est provenue il y a seulement 6000 mille ans, avant tous les gens étaient tous noirs.",la peau blanche est provenue il y a seulement 6000 mille ans avant tous les gens étaient tous noirs,101,5,"[2013, 2014, 2015, 2019]","[6039, 126, 339, 598, 2446, 3338, 445]",assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia
3444688406429127706,media,photo,fr,Entrepôt détruit par le feu en 1953 une fille de 14 ans a péri dans le feu.  On la voit sur cette image de 1974. http://t.co/cA4QBIvAyf,entrepôt détruit par le feu en 1953 une fille de 14 ans a péri dans le feu on la voit sur cette image de 1974,135,4,"[2013, 2016]","[712, 1980, 79, 416]",assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia
12033403300686175688,media,photo,fr,Deux grecs partie en fumée parce qu'un type se prend pour Jean de la Fontaine http://t.co/Bc9ZFxeGrU,deux grecs partie en fumée parce qu un type se prend pour jean de la fontaine,100,4,"[2013, 2014]","[6718, 54057, 1080, 237]",assertion,commentary_news,assertion,commentary_news,assertion,commentary_news,assertion,commentary_news
5430467005852841656,text,,fr,"Le nutella, vous le conservez : ☐ Au frigo ☐ Dans le placard ☒ Sur les hanches",le nutella vous le conservez au frigo dans le placard sur les hanches,78,4,"[2013, 2014, 2015]","[839, 1026, 3162, 1636, 1007, 1686]",expression,constructed_joke,expression,constructed_joke,expression,constructed_joke,expression,constructed_joke
460668438927923868,text,,fr,"On a demandé au PDG de Coca-Cola, qui était son concurrent sur le marché. Sa réponse a été : l'eau du robinet.",on a demandé au pdg de coca cola qui était son concurrent sur le marché sa réponse a été l eau du robinet,110,5,"[2014, 2015, 2018, 2019, 2021]","[6362, 957, 264, 7564, 4571, 392, 1483, 996, 530, 2323, 2080]",assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia,assertion,fact_trivia
17363013035850602316,media,photo,fr,Les yeux de cet enfant ont été élus « Plus beaux yeux de l'année » en 2012. http://t.co/rMu2kQVAHC,les yeux de cet enfant ont été élus plus beaux yeux de l année en 2012,98,5,"[2014, 2015, 2016]","[27899, 724, 4060, 1498, 499, 928]",assertion,fact_trivia,,,assertion,fact_trivia,assertion,fact_trivia
8212640359927907382,text,,fr,Poser des questions est le moyen le plus puissant pour gagner un débat. Cela aide à voir les failles dans la logique de l'autre.,poser des questions est le moyen le plus puissant pour gagner un débat cela aide à voir les failles dans la logique de l autre,128,4,"[2014, 2015, 2019, 2021, 2022]","[1471, 251, 381, 110, 1181, 1477, 1089, 1492]",assertion,instructional_listicle,assertion,instructional_listicle,assertion,instructional_listicle,assertion,instructional_listicle
5590572589897119513,media,photo,fr,"Le mec change de sujet de conversation sans pression mdr, il est fou #DepuisTuVasPlusSurFacebook http://t.co/qk7QE0ji0m",le mec change de sujet de conversation sans pression mdr il est fou depuistuvasplussurfacebook,119,4,"[2014, 2016]","[3769, 79, 99, 446, 90, 133]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
7175364067080875421,media,photo,fr,"Le pessimiste se plaint du vent, l’optimiste espère qu’il va changer, le réaliste ajuste ses voiles.    William Arthur Ward  @LdOptimistes https://t.co/W0ul619pFe",le pessimiste se plaint du vent l optimiste espère qu il va changer le réaliste ajuste ses voiles william arthur ward,162,5,"[2015, 2016, 2017, 2019, 2020]","[71, 489, 412, 63, 652, 415, 1458]",borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
7952488537315384865,text,,fr,"les gens qui n'aiment pas les pizzas, j'suis choqué, déçu, brusqué, offensé, offusqué, heurté, scandalisé, traumatisé pour vous",les gens qui n aiment pas les pizzas j suis choqué déçu brusqué offensé offusqué heurté scandalisé traumatisé pour vous,127,4,"[2015, 2016]","[18809, 9045, 778, 6950]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
4662188006378804089,text,,fr,Tellement de choses que j'aurais voulu changer ou voulu vivre Tellement de choses que j'aurais voulu effacer ou revivre,tellement de choses que j aurais voulu changer ou voulu vivre tellement de choses que j aurais voulu effacer ou revivre,119,5,"[2015, 2017, 2018, 2019]","[67, 69, 51, 651, 67]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
6216912558843654385,media,video,fr,Si Rihanna elle me réveille comme ça rien à foutre je m'enjaille avec elle. https://t.co/yW5iXzFaW2,si rihanna elle me réveille comme ça rien à foutre je m enjaille avec elle,99,4,"[2015, 2016, 2019]","[4860, 12161, 992, 1303, 89]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
8330161933308719281,text,,fr,"Le #Lion a tendance à s'accrocher à ses relations, même quand ça va mal.",le lion a tendance à s accrocher à ses relations même quand ça va mal,72,4,"[2016, 2020, 2021]","[3276, 618, 306, 155, 1322]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
5945439226043329295,media,photo,fr,"« Pour faire un secret faut être deux, pour faire un te-trai j’peux être seul... » https://t.co/JKeZhtrHxC",pour faire un secret faut être deux pour faire un te trai j peux être seul,106,4,"[2016, 2017, 2019, 2021]","[87, 2812, 672, 220]",borrowed,song_lyric,expression,aphorism,borrowed,song_lyric,borrowed,song_lyric
14119918201263426380,text,,fr,j'ai perdue trop de temps avec des personnes qui ne méritait pas une seule minute de mon temps,j ai perdue trop de temps avec des personnes qui ne méritait pas une seule minute de mon temps,94,4,"[2016, 2017]","[1413, 1158, 2158, 1110, 586]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
14827600591260552970,media,photo,fr,Quand tu révises au dernier moment et que tu réalises à quel point t'es dans la merde https://t.co/gvSSflcQwI,quand tu révises au dernier moment et que tu réalises à quel point t es dans la merde,109,5,"[2016, 2017, 2018, 2019, 2020]","[10143, 11179, 3641, 4095, 10354, 4816, 5184, 5219, 5752]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
14661705833898555685,text,,fr,"des fois jsuis avec mon pote on fait rien mais on s’ennuie pas, en mode on à la flemme à deux mais ça nous dérange pas mdr",des fois jsuis avec mon pote on fait rien mais on s ennuie pas en mode on à la flemme à deux mais ça nous dérange pas mdr,122,5,"[2017, 2018, 2021]","[9557, 4004, 292, 3800, 555, 11852]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
5802940579827713753,media,photo,fr,« Donnez-moi un rêve où vivre parce que la réalité est en train de me tuer. »   -Jim Morrison. https://t.co/MIj8JDBvbR,donnez moi un rêve où vivre parce que la réalité est en train de me tuer jim morrison,118,4,"[2017, 2019, 2020, 2022]","[1351, 75, 123, 54]",borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
12463053365265954312,media,video,fr,ce bébé éléphant qui chasse des oiseaux et court vers sa mère quand il tombe c'est la chose la plus mignonne que j'ai vu aujourd'hui 😂https://t.co/I6NWNkhOz2,ce bébé éléphant qui chasse des oiseaux et court vers sa mère quand il tombe c est la chose la plus mignonne que j ai vu aujourd hui,157,4,"[2017, 2018, 2019]","[50427, 79624, 11523, 44460, 382, 37777, 1031]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
13603434251930933826,text,,fr,L’amour n’est pas une raison pour accepter le manque de respect.,l amour n est pas une raison pour accepter le manque de respect,64,4,"[2017, 2018, 2019]","[179, 1209, 637, 515]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
